"database","schema","relation","column","key","type","description"
"timeball","box_score","box_score_games","home_team_id","","enum('cha', 'ptc', 'cv9', 'cda', 'ph1', 'mem', 'nw2', 'slf', 'phg', 'asd', 'sno', 'ptf', 'sln', 'kcm', 'chm', 'cag', 'hom', 'ccb', 'cg1', 'day', 'asg', 'ml2', 'ws5', 'cl2', 'br3', 'nyn', 'wsu', 'sl1', 'pro', 'bl5', 'chu', 'bl3', 'mon', 'bsp', 'ph4', 'cnu', 'tl1', 'cl6', 'in6', 'nws', 'scu', 'bsn', 'dt1', 'sla', 'in9', 'bl1', 'blg', 'bis', 'bos', 'aso', 'in8', 'brs', 'cia', 'sta', 'prk', 'sdo', 'lan', 'nas', 'ssa', 'dtn', 'flo', 'sl5', 'kc2', 'slu', 'min', 'har', 'ml3', 'nh1', 'bfp', 'php', 'sr1', 'akr', 'cup', 'cv1', 'has', 'lcb', 'ph6', 'prc', 'slg', 'bir', 'spz', 'pit', 'asp', 'shr', 'jax', 'br1', 'mln', 'kc1', 'vma', 'asf', 'mla', 'ws1', 'atl', 'acy', 'nls', 'weg', 'asc', 'keo', 'ny4', 'sfn', 'blu', 'ny3', 'sea', 'bs2', 'cn3', 'cl5', 'spu', 'tln', 'cv4', 'cv8', 'di1', 'jac', 'mtg', 'bro', 'ch2', 'nnl', 'brf', 'cl1', 'in4', 'twa', 'hws', 'chf', 'ind', 'asw', 'ny5', 'glk', 'bal', 'bxg', 'ls1', 'pt1', 'ws7', 'cl3', 'ws2', 'sdn', 'col', 'clp', 'oak', 'ana', 'cv5', 'ptk', 'bls', 'prg', 'bkb', 'fw1', 'chn', 'bcg', 'ags', 'bla', 'als', 'cv6', 'nal', 'ci2', 'buf', 'cnn', 'ast', 'ws3', 'cue', 'bs1', 'kcf', 'dt2', 'trn', 'chp', 'was', 'ls3', 'phu', 'bl2', 'tor', 'phn', 'tba', 'sl3', 'br4', 'rc2', 'wor', 'brp', 'wbs', 'wse', 'cb2', 'cv2', 'mnr', 'phe', 'ws4', 'ny2', 'wsw', 'nns', 'rc1', 'hou', 'ssn', 'nsh', 'ph5', 'ph2', 'nya', 'hae', 'nbg', 'wps', 'asb', 'cal', 'ptp', 'in3', 'wsn', 'tex', 'nyp', 'bfn', 'ric', 'cuh', 'cvs', 'dtw', 'in7', 'phi', 'ny6', 'cin', 'atn', 'new', 'tro', 'ccr', 'cvb', 'mid', 'cb1', 'phb', 'ny1', 'nyl', 'alm', 'pir', 'br2', 'hr1', 'ml4', 'brg', 'shv', 'laa', 'asl', 'vda', 'eli', 'alt', 'kca', 'sl4', 'ws6', 'mia', 'cl4', 'wil', 'ari', 'cn2', 'ls2', 'kcn', 'ws9', 'in1', 'mil', 'tlc', 'wle', 'brn', 'cv7', 'nw1', 'pha', 'cuw', 'ecg', 'hsl', 'blf', 'cle', 'ch1', 'hil', 'ase', 'kcr', 'det', 'mls', 'cux', 'clg', 'sas', 'klk', 'pgh', 'whk', 'ls4', 'ph3', 'sl2', 'cn1', 'bsu', 'kcu', 'ws8', 'bln', 'mlu', 'sr2', 'se1', 'cn4', 'tl2', 'bl4', 'in2', 'vma ', 'ci1', 'cv3', 'hoe', 'in5', 'lrs', 'nww')",""
"timeball","box_score","box_score_games","umpire_home_id","","varchar",""
"timeball","box_score","box_score_games","umpire_first_id","","varchar",""
"timeball","box_score","box_score_games","umpire_second_id","","varchar",""
"timeball","box_score","box_score_games","umpire_third_id","","varchar",""
"timeball","box_score","box_score_games","umpire_left_id","","varchar",""
"timeball","box_score","box_score_games","umpire_right_id","","varchar",""
"timeball","box_score","box_score_fielding_lines","game_id","","varchar",""
"timeball","box_score","box_score_fielding_lines","fielder_id","","varchar",""
"timeball","box_score","box_score_fielding_lines","side","","enum('home', 'away')",""
"timeball","box_score","box_score_fielding_lines","fielding_position","","utinyint",""
"timeball","box_score","box_score_fielding_lines","nth_position_played_by_player","","utinyint",""
"timeball","box_score","box_score_fielding_lines","outs_played","","utinyint",""
"timeball","box_score","box_score_fielding_lines","putouts","","utinyint",""
"timeball","box_score","box_score_fielding_lines","assists","","utinyint",""
"timeball","box_score","box_score_fielding_lines","errors","","utinyint",""
"timeball","box_score","box_score_fielding_lines","double_plays","","utinyint",""
"timeball","box_score","box_score_fielding_lines","triple_plays","","utinyint",""
"timeball","box_score","box_score_fielding_lines","passed_balls","","utinyint",""
"timeball","box_score","box_score_double_plays","game_id","","varchar",""
"timeball","box_score","box_score_double_plays","defense_side","","varchar",""
"timeball","box_score","box_score_double_plays","fielders","","varchar",""
"timeball","box_score","box_score_caught_stealing","game_id","","varchar",""
"timeball","box_score","box_score_caught_stealing","running_side","","varchar",""
"timeball","box_score","box_score_caught_stealing","runner_id","","varchar",""
"timeball","box_score","box_score_caught_stealing","pitcher_id","","varchar",""
"timeball","box_score","box_score_caught_stealing","catcher_id","","varchar",""
"timeball","box_score","box_score_caught_stealing","inning","","bigint",""
"timeball","box_score","box_score_batting_lines","game_id","","varchar",""
"timeball","box_score","box_score_batting_lines","batter_id","","varchar",""
"timeball","box_score","box_score_batting_lines","side","","enum('home', 'away')",""
"timeball","box_score","box_score_batting_lines","lineup_position","","utinyint",""
"timeball","box_score","box_score_batting_lines","nth_player_at_position","","utinyint",""
"timeball","box_score","box_score_batting_lines","at_bats","","utinyint",""
"timeball","box_score","box_score_batting_lines","runs","","utinyint",""
"timeball","box_score","box_score_batting_lines","hits","","utinyint",""
"timeball","box_score","box_score_batting_lines","doubles","","utinyint",""
"timeball","box_score","box_score_batting_lines","triples","","utinyint",""
"timeball","box_score","box_score_batting_lines","home_runs","","utinyint",""
"timeball","box_score","box_score_batting_lines","rbi","","utinyint",""
"timeball","box_score","box_score_batting_lines","sacrifice_hits","","utinyint",""
"timeball","box_score","box_score_batting_lines","sacrifice_flies","","utinyint",""
"timeball","box_score","box_score_batting_lines","hit_by_pitch","","utinyint",""
"timeball","box_score","box_score_batting_lines","walks","","utinyint",""
"timeball","box_score","box_score_batting_lines","intentional_walks","","utinyint",""
"timeball","box_score","box_score_batting_lines","strikeouts","","utinyint",""
"timeball","box_score","box_score_batting_lines","stolen_bases","","utinyint",""
"timeball","box_score","box_score_batting_lines","caught_stealing","","utinyint",""
"timeball","box_score","box_score_batting_lines","grounded_into_double_plays","","utinyint",""
"timeball","box_score","box_score_batting_lines","reached_on_interference","","utinyint",""
"timeball","event","events","game_id","","varchar",""
"timeball","event","events","event_id","","utinyint",""
"timeball","event","events","event_key","","uinteger",""
"timeball","event","events","batting_side","","enum('home', 'away')",""
"timeball","event","events","inning","","utinyint",""
"timeball","event","events","frame","","enum('top', 'bottom')",""
"timeball","event","events","batter_lineup_position","","utinyint",""
"timeball","event","events","batter_id","","varchar",""
"timeball","event","events","pitcher_id","","varchar",""
"timeball","event","events","batting_team_id","","enum('cha', 'ptc', 'cv9', 'cda', 'ph1', 'mem', 'nw2', 'slf', 'phg', 'asd', 'sno', 'ptf', 'sln', 'kcm', 'chm', 'cag', 'hom', 'ccb', 'cg1', 'day', 'asg', 'ml2', 'ws5', 'cl2', 'br3', 'nyn', 'wsu', 'sl1', 'pro', 'bl5', 'chu', 'bl3', 'mon', 'bsp', 'ph4', 'cnu', 'tl1', 'cl6', 'in6', 'nws', 'scu', 'bsn', 'dt1', 'sla', 'in9', 'bl1', 'blg', 'bis', 'bos', 'aso', 'in8', 'brs', 'cia', 'sta', 'prk', 'sdo', 'lan', 'nas', 'ssa', 'dtn', 'flo', 'sl5', 'kc2', 'slu', 'min', 'har', 'ml3', 'nh1', 'bfp', 'php', 'sr1', 'akr', 'cup', 'cv1', 'has', 'lcb', 'ph6', 'prc', 'slg', 'bir', 'spz', 'pit', 'asp', 'shr', 'jax', 'br1', 'mln', 'kc1', 'vma', 'asf', 'mla', 'ws1', 'atl', 'acy', 'nls', 'weg', 'asc', 'keo', 'ny4', 'sfn', 'blu', 'ny3', 'sea', 'bs2', 'cn3', 'cl5', 'spu', 'tln', 'cv4', 'cv8', 'di1', 'jac', 'mtg', 'bro', 'ch2', 'nnl', 'brf', 'cl1', 'in4', 'twa', 'hws', 'chf', 'ind', 'asw', 'ny5', 'glk', 'bal', 'bxg', 'ls1', 'pt1', 'ws7', 'cl3', 'ws2', 'sdn', 'col', 'clp', 'oak', 'ana', 'cv5', 'ptk', 'bls', 'prg', 'bkb', 'fw1', 'chn', 'bcg', 'ags', 'bla', 'als', 'cv6', 'nal', 'ci2', 'buf', 'cnn', 'ast', 'ws3', 'cue', 'bs1', 'kcf', 'dt2', 'trn', 'chp', 'was', 'ls3', 'phu', 'bl2', 'tor', 'phn', 'tba', 'sl3', 'br4', 'rc2', 'wor', 'brp', 'wbs', 'wse', 'cb2', 'cv2', 'mnr', 'phe', 'ws4', 'ny2', 'wsw', 'nns', 'rc1', 'hou', 'ssn', 'nsh', 'ph5', 'ph2', 'nya', 'hae', 'nbg', 'wps', 'asb', 'cal', 'ptp', 'in3', 'wsn', 'tex', 'nyp', 'bfn', 'ric', 'cuh', 'cvs', 'dtw', 'in7', 'phi', 'ny6', 'cin', 'atn', 'new', 'tro', 'ccr', 'cvb', 'mid', 'cb1', 'phb', 'ny1', 'nyl', 'alm', 'pir', 'br2', 'hr1', 'ml4', 'brg', 'shv', 'laa', 'asl', 'vda', 'eli', 'alt', 'kca', 'sl4', 'ws6', 'mia', 'cl4', 'wil', 'ari', 'cn2', 'ls2', 'kcn', 'ws9', 'in1', 'mil', 'tlc', 'wle', 'brn', 'cv7', 'nw1', 'pha', 'cuw', 'ecg', 'hsl', 'blf', 'cle', 'ch1', 'hil', 'ase', 'kcr', 'det', 'mls', 'cux', 'clg', 'sas', 'klk', 'pgh', 'whk', 'ls4', 'ph3', 'sl2', 'cn1', 'bsu', 'kcu', 'ws8', 'bln', 'mlu', 'sr2', 'se1', 'cn4', 'tl2', 'bl4', 'in2', 'vma ', 'ci1', 'cv3', 'hoe', 'in5', 'lrs', 'nww')",""
"timeball","event","events","fielding_team_id","","enum('cha', 'ptc', 'cv9', 'cda', 'ph1', 'mem', 'nw2', 'slf', 'phg', 'asd', 'sno', 'ptf', 'sln', 'kcm', 'chm', 'cag', 'hom', 'ccb', 'cg1', 'day', 'asg', 'ml2', 'ws5', 'cl2', 'br3', 'nyn', 'wsu', 'sl1', 'pro', 'bl5', 'chu', 'bl3', 'mon', 'bsp', 'ph4', 'cnu', 'tl1', 'cl6', 'in6', 'nws', 'scu', 'bsn', 'dt1', 'sla', 'in9', 'bl1', 'blg', 'bis', 'bos', 'aso', 'in8', 'brs', 'cia', 'sta', 'prk', 'sdo', 'lan', 'nas', 'ssa', 'dtn', 'flo', 'sl5', 'kc2', 'slu', 'min', 'har', 'ml3', 'nh1', 'bfp', 'php', 'sr1', 'akr', 'cup', 'cv1', 'has', 'lcb', 'ph6', 'prc', 'slg', 'bir', 'spz', 'pit', 'asp', 'shr', 'jax', 'br1', 'mln', 'kc1', 'vma', 'asf', 'mla', 'ws1', 'atl', 'acy', 'nls', 'weg', 'asc', 'keo', 'ny4', 'sfn', 'blu', 'ny3', 'sea', 'bs2', 'cn3', 'cl5', 'spu', 'tln', 'cv4', 'cv8', 'di1', 'jac', 'mtg', 'bro', 'ch2', 'nnl', 'brf', 'cl1', 'in4', 'twa', 'hws', 'chf', 'ind', 'asw', 'ny5', 'glk', 'bal', 'bxg', 'ls1', 'pt1', 'ws7', 'cl3', 'ws2', 'sdn', 'col', 'clp', 'oak', 'ana', 'cv5', 'ptk', 'bls', 'prg', 'bkb', 'fw1', 'chn', 'bcg', 'ags', 'bla', 'als', 'cv6', 'nal', 'ci2', 'buf', 'cnn', 'ast', 'ws3', 'cue', 'bs1', 'kcf', 'dt2', 'trn', 'chp', 'was', 'ls3', 'phu', 'bl2', 'tor', 'phn', 'tba', 'sl3', 'br4', 'rc2', 'wor', 'brp', 'wbs', 'wse', 'cb2', 'cv2', 'mnr', 'phe', 'ws4', 'ny2', 'wsw', 'nns', 'rc1', 'hou', 'ssn', 'nsh', 'ph5', 'ph2', 'nya', 'hae', 'nbg', 'wps', 'asb', 'cal', 'ptp', 'in3', 'wsn', 'tex', 'nyp', 'bfn', 'ric', 'cuh', 'cvs', 'dtw', 'in7', 'phi', 'ny6', 'cin', 'atn', 'new', 'tro', 'ccr', 'cvb', 'mid', 'cb1', 'phb', 'ny1', 'nyl', 'alm', 'pir', 'br2', 'hr1', 'ml4', 'brg', 'shv', 'laa', 'asl', 'vda', 'eli', 'alt', 'kca', 'sl4', 'ws6', 'mia', 'cl4', 'wil', 'ari', 'cn2', 'ls2', 'kcn', 'ws9', 'in1', 'mil', 'tlc', 'wle', 'brn', 'cv7', 'nw1', 'pha', 'cuw', 'ecg', 'hsl', 'blf', 'cle', 'ch1', 'hil', 'ase', 'kcr', 'det', 'mls', 'cux', 'clg', 'sas', 'klk', 'pgh', 'whk', 'ls4', 'ph3', 'sl2', 'cn1', 'bsu', 'kcu', 'ws8', 'bln', 'mlu', 'sr2', 'se1', 'cn4', 'tl2', 'bl4', 'in2', 'vma ', 'ci1', 'cv3', 'hoe', 'in5', 'lrs', 'nww')",""
"timeball","event","events","outs","","utinyint",""
"timeball","event","events","base_state","","utinyint",""
"timeball","event","events","count_balls","","utinyint",""
"timeball","event","events","count_strikes","","utinyint",""
"timeball","event","events","specified_batter_hand","","enum('l', 'r', 'b', '?', 'left', 'right')",""
"timeball","event","events","specified_pitcher_hand","","enum('l', 'r', 'b', '?', 'left', 'right')",""
"timeball","event","events","strikeout_responsible_batter_id","","varchar",""
"timeball","event","events","walk_responsible_pitcher_id","","varchar",""
"timeball","event","events","plate_appearance_result","","enum('double', 'fielderschoice', 'groundruledouble', 'hitbypitch', 'homerun', 'inplayout', 'insidetheparkhomerun', 'intentionalwalk', 'interference', 'reachedonerror', 'sacrificefly', 'sacrificehit', 'single', 'strikeout', 'triple', 'walk')",""
"timeball","event","events","batted_trajectory","","enum('fly', 'foulbunt', 'groundball', 'groundballbunt', 'linedrive', 'linedrivebunt', 'popfly', 'popupbunt', 'unknown', 'unspecifiedbunt')",""
"timeball","event","events","batted_to_fielder","","utinyint",""
"timeball","event","events","batted_location_general","","enum('catcher', 'catcherfirst', 'catcherthird', 'center', 'first', 'firstsecond', 'left', 'leftcenter', 'pitcher', 'pitcherfirst', 'pitcherthird', 'right', 'rightcenter', 'second', 'secondshortstop', 'shortstop', 'third', 'thirdshortstop', 'unknown')",""
"timeball","event","events","batted_location_depth","","enum('deep', 'default', 'extradeep', 'shallow', 'unknown')",""
"timeball","event","events","batted_location_angle","","enum('default', 'foul', 'foulline', 'left', 'middle', 'right', 'unknown')",""
"timeball","event","events","batted_contact_strength","","varchar",""
"timeball","event","events","outs_on_play","","utinyint",""
"timeball","event","events","runs_on_play","","utinyint",""
"timeball","event","events","runs_batted_in","","utinyint",""
"timeball","event","events","team_unearned_runs","","utinyint",""
"timeball","event","events","no_play_flag","","boolean",""
"timeball","event","event_pitch_sequences","game_id","","varchar",""
"timeball","event","event_pitch_sequences","event_id","","utinyint",""
"timeball","event","event_pitch_sequences","event_key","","uinteger",""
"timeball","event","event_pitch_sequences","sequence_id","","utinyint",""
"timeball","event","event_pitch_sequences","sequence_item","","enum('automaticball', 'ball', 'calledstrike', 'foul', 'foulbunt', 'foulonpitchout', 'foultip', 'foultipbunt', 'hitbatter', 'inplay', 'inplayonpitchout', 'intentionalball', 'missedbunt', 'nopitch', 'pickoffattemptfirst', 'pickoffattemptsecond', 'pickoffattemptthird', 'pitchout', 'strikeunknowntype', 'swingingonpitchout', 'swingingstrike', 'unknown', 'unrecognized')",""
"timeball","event","event_pitch_sequences","runners_going_flag","","boolean",""
"timeball","event","event_pitch_sequences","blocked_by_catcher_flag","","boolean",""
"timeball","event","event_pitch_sequences","catcher_pickoff_attempt_at_base","","enum('home', 'first', 'second', 'third')",""
"timeball","event","event_flags","event_key","","uinteger",""
"timeball","event","event_flags","sequence_id","","utinyint",""
"timeball","event","event_flags","flag","","varchar",""
"timeball","event","event_fielding_play","game_id","","varchar",""
"timeball","event","event_fielding_play","event_id","","utinyint",""
"timeball","event","event_fielding_play","event_key","","uinteger",""
"timeball","event","event_fielding_play","sequence_id","","utinyint",""
"timeball","event","event_fielding_play","fielding_position","","utinyint",""
"timeball","event","event_fielding_play","fielding_play","","varchar",""
"timeball","event","event_comments","game_id","","varchar",""
"timeball","event","event_comments","event_id","","utinyint",""
"timeball","event","event_comments","event_key","","uinteger",""
"timeball","event","event_comments","sequence_id","","utinyint",""
"timeball","event","event_comments","comment","","varchar",""
"timeball","event","event_baserunners","game_id","","varchar",""
"timeball","event","event_baserunners","event_id","","utinyint",""
"timeball","event","event_baserunners","event_key","","uinteger",""
"timeball","event","event_baserunners","baserunner","","enum('batter', 'first', 'second', 'third')",""
"timeball","event","event_baserunners","runner_lineup_position","","utinyint",""
"timeball","event","event_baserunners","runner_id","","varchar",""
"timeball","event","event_baserunners","charge_event_id","","uinteger",""
"timeball","event","event_baserunners","reached_on_event_id","","uinteger",""
"timeball","event","event_baserunners","explicit_charged_pitcher_id","","varchar",""
"timeball","event","event_baserunners","attempted_advance_to_base","","enum('home', 'first', 'second', 'third')",""
"timeball","event","event_baserunners","baserunning_play_type","","enum('advancedonerror', 'balk', 'caughtstealing', 'defensiveindifference', 'otheradvance', 'passedball', 'pickedoff', 'pickedoffcaughtstealing', 'stolenbase', 'wildpitch')",""
"timeball","event","event_baserunners","is_out","","boolean",""
"timeball","event","event_baserunners","base_end","","enum('home', 'first', 'second', 'third')",""
"timeball","event","event_baserunners","advanced_on_error_flag","","boolean",""
"timeball","event","event_baserunners","explicit_out_flag","","boolean",""
"timeball","event","event_baserunners","run_scored_flag","","boolean",""
"timeball","event","event_baserunners","rbi_flag","","boolean",""
"timeball","event","event_audit","game_id","","varchar",""
"timeball","event","event_audit","event_id","","utinyint",""
"timeball","event","event_audit","event_key","","uinteger",""
"timeball","event","event_audit","filename","","varchar",""
"timeball","event","event_audit","line_number","","uinteger",""
"timeball","event","event_audit","raw_play","","varchar",""
"timeball","game","game_lineup_appearances","game_id","","varchar",""
"timeball","game","game_lineup_appearances","player_id","","varchar",""
"timeball","game","game_lineup_appearances","side","","enum('home', 'away')",""
"timeball","game","game_lineup_appearances","lineup_position","","utinyint",""
"timeball","game","game_lineup_appearances","entered_game_as","","varchar",""
"timeball","game","game_lineup_appearances","start_event_id","","utinyint",""
"timeball","game","game_lineup_appearances","end_event_id","","utinyint",""
"timeball","game","game_fielding_appearances","game_id","","varchar",""
"timeball","game","game_fielding_appearances","player_id","","varchar",""
"timeball","game","game_fielding_appearances","side","","enum('home', 'away')",""
"timeball","game","game_fielding_appearances","fielding_position","","utinyint",""
